delivery_id,order_id,delivery_status,delivery_time,rider_id
3234,7784,Delivered,7:15:01,2
3235,9068,Order,13:54:31,5
3236,708,Not Delivered,23:09:13,17
3237,183,Order,18:37:35,4
3238,411,Order,13:10:42,3
3239,9003,Delivered,1:58:31,3
3240,3130,Not Delivered,3:09:57,2
3241,7719,Order,10:22:27,10
3242,6383,Not Delivered,23:58:52,7
3243,3314,Delivered,5:03:46,18
3244,7848,Order,5:14:07,20
3245,562,Not Delivered,1:51:05,4
3246,9013,Delivered,4:23:44,19
3247,2379,Order,4:32:52,9
3248,3167,Delivered,8:59:05,4
3249,1717,Delivered,20:25:56,14
3250,6150,Order,14:41:35,13
3251,3284,Order,19:50:40,16
3252,105,Delivered,5:02:33,14
3253,6003,Delivered,2:45:21,10
3254,8939,Not Delivered,14:58:42,8
3255,9208,Not Delivered,3:25:13,11
3256,6986,Order,21:49:08,12
3257,5966,Order,1:06:04,10
3258,4880,Not Delivered,18:24:21,3
3259,1458,Order,2:00:10,20
3260,5332,Order,7:38:55,10
3261,224,Not Delivered,9:38:49,17
3262,9582,Not Delivered,15:08:27,17
3263,3256,Not Delivered,6:51:01,5
3264,2525,Not Delivered,10:19:30,16
3265,2611,Order,13:55:59,11
3266,2840,Not Delivered,1:28:27,8
3267,8572,Order,22:17:56,6
3268,9946,Order,6:21:16,18
3269,1141,Not Delivered,10:09:18,3
3270,1671,Not Delivered,8:22:03,5
3271,4701,Not Delivered,17:38:57,15
3272,6418,Delivered,22:07:01,3
3273,9430,Order,19:50:18,9
3274,9152,Delivered,14:59:53,10
3275,1282,Delivered,11:58:59,8
3276,3597,Order,11:29:25,4
3277,2747,Order,23:16:40,16
3278,1675,Not Delivered,10:40:49,19
3279,6405,Delivered,18:25:51,5
3280,5424,Not Delivered,5:26:08,13
3281,4319,Order,16:08:40,19
3282,5254,Not Delivered,21:32:31,5
3283,8696,Delivered,14:40:25,10
3284,7341,Delivered,14:43:14,7
3285,5182,Not Delivered,19:40:59,20
3286,1354,Delivered,17:06:51,8
3287,6050,Not Delivered,15:44:30,10
3288,7951,Not Delivered,7:43:09,15
3289,2421,Order,11:37:05,11
3290,7459,Not Delivered,4:49:40,16
3291,7889,Delivered,19:39:35,9
3292,1868,Order,1:08:45,14
3293,3810,Not Delivered,20:51:02,19
3294,2769,Delivered,3:41:05,1
3295,9706,Order,20:39:06,19
3296,1841,Order,"1 day, 0:13:31",19
3297,4263,Not Delivered,20:01:37,14
3298,6745,Delivered,21:39:40,13
3299,7691,Order,12:58:25,10
3300,5799,Delivered,21:16:36,15
3301,9661,Delivered,3:53:39,1
3302,9684,Not Delivered,18:29:52,7
3303,7829,Not Delivered,1:38:52,7
3304,3640,Order,9:08:16,16
3305,3844,Not Delivered,21:26:11,13
3306,8554,Not Delivered,18:35:24,13
3307,9301,Delivered,21:10:57,13
3308,7996,Order,14:26:54,6
3309,3527,Not Delivered,14:49:30,17
3310,9307,Order,23:03:00,8
3311,5790,Order,20:23:16,16
3312,889,Order,1:18:20,20
3313,8328,Delivered,13:11:59,1
3314,257,Not Delivered,14:38:28,1
3315,9265,Delivered,1:59:14,1
3316,1012,Order,7:11:17,14
3317,3171,Order,20:33:59,13
3318,842,Not Delivered,13:08:11,10
3319,2295,Not Delivered,21:41:24,4
3320,7139,Delivered,1:46:52,20
3321,6425,Not Delivered,17:03:47,10
3322,5644,Not Delivered,23:15:13,7
3323,4492,Not Delivered,18:14:45,18
3324,8916,Not Delivered,10:14:22,13
3325,9372,Not Delivered,13:56:03,13
3326,1799,Order,17:57:19,18
3327,286,Not Delivered,5:50:49,13
3328,9780,Delivered,10:21:58,2
3329,5515,Delivered,21:35:27,19
3330,3314,Order,21:25:23,14
3331,568,Order,22:35:55,6
3332,1530,Not Delivered,16:04:29,18
3333,4812,Delivered,6:09:27,11
3334,3627,Not Delivered,4:31:18,11
3335,290,Order,14:06:36,5
3336,5249,Order,12:56:15,13
3337,2925,Not Delivered,0:43:39,2
3338,8345,Not Delivered,7:21:52,19
3339,728,Order,12:13:46,9
3340,4948,Not Delivered,9:33:27,16
3341,2340,Delivered,21:05:09,15
3342,8718,Not Delivered,23:34:39,8
3343,2147,Delivered,5:35:53,7
3344,260,Delivered,11:41:36,17
3345,1738,Delivered,22:20:11,8
3346,918,Order,"1 day, 0:40:52",14
3347,6188,Not Delivered,1:38:43,16
3348,9957,Order,14:06:43,14
3349,4435,Order,14:33:20,18
3350,6243,Delivered,"1 day, 0:48:59",9
3351,9981,Order,19:40:27,3
3352,9364,Order,17:49:05,15
3353,4491,Delivered,"1 day, 0:49:48",19
3354,4613,Not Delivered,1:28:01,4
3355,4721,Order,2:21:45,9
3356,6468,Order,2:02:19,18
3357,6205,Delivered,16:16:59,9
3358,5028,Not Delivered,3:31:29,8
3359,6932,Order,22:04:41,10
3360,416,Order,18:53:56,4
3361,546,Not Delivered,12:21:18,1
3362,4076,Order,14:04:36,9
3363,1256,Delivered,2:18:01,3
3364,5734,Delivered,6:21:39,14
3365,9191,Order,5:37:35,17
3366,9548,Delivered,13:07:08,9
3367,8315,Order,9:03:59,3
3368,2176,Not Delivered,4:29:12,11
3369,9654,Delivered,16:13:54,11
3370,7019,Delivered,6:35:51,18
3371,6629,Delivered,21:22:25,12
3372,2051,Order,3:27:22,15
3373,7960,Delivered,10:12:54,13
3374,9706,Delivered,16:03:08,3
3375,4029,Not Delivered,8:53:17,18
3376,1256,Delivered,11:55:06,17
3377,378,Delivered,15:30:17,8
3378,3677,Not Delivered,10:43:38,3
3379,5436,Order,22:24:21,10
3380,6051,Order,12:07:05,17
3381,7064,Order,7:06:45,3
3382,824,Delivered,10:01:49,6
3383,6750,Not Delivered,1:43:09,7
3384,6367,Delivered,9:32:31,19
3385,2512,Order,13:51:32,17
3386,1809,Not Delivered,9:11:18,10
3387,1732,Order,23:19:19,16
3388,4552,Not Delivered,22:20:37,6
3389,3709,Delivered,19:24:44,3
3390,3655,Not Delivered,1:04:57,2
3391,6704,Not Delivered,6:51:20,5
3392,5143,Order,21:44:55,13
3393,9858,Order,6:37:08,10
3394,6534,Not Delivered,13:20:33,18
3395,1749,Order,10:37:18,19
3396,1637,Not Delivered,20:58:02,13
3397,9845,Delivered,7:35:26,17
3398,4687,Not Delivered,16:37:57,6
3399,6713,Not Delivered,13:52:41,8
3400,9805,Order,6:56:22,16
3401,5995,Delivered,2:04:10,12
3402,6948,Order,11:48:57,17
3403,8315,Not Delivered,22:04:30,15
3404,5441,Not Delivered,7:56:27,1
3405,7841,Not Delivered,11:50:43,18
3406,1058,Not Delivered,3:34:34,18
3407,555,Order,13:59:04,18
3408,6355,Delivered,18:21:06,9
3409,7187,Not Delivered,3:49:03,9
3410,5631,Order,19:26:37,13
3411,3187,Order,16:42:18,16
3412,8784,Order,6:10:01,2
3413,6138,Order,0:35:30,13
3414,2392,Order,10:12:53,20
3415,3693,Delivered,7:02:40,19
3416,2044,Order,10:52:42,15
3417,2861,Order,19:31:06,14
3418,9448,Order,21:53:19,1
3419,3979,Order,5:13:24,9
3420,2483,Not Delivered,17:32:02,2
3421,3775,Delivered,8:11:19,15
3422,3306,Not Delivered,14:03:33,16
3423,3758,Not Delivered,6:05:06,19
3424,4580,Order,1:27:09,1
3425,2091,Order,21:01:21,17
3426,7860,Not Delivered,18:19:05,7
3427,5108,Order,11:41:48,16
3428,9197,Order,7:26:10,7
3429,4866,Order,10:09:09,9
3430,4008,Delivered,9:27:27,18
3431,7185,Not Delivered,2:45:17,11
3432,1730,Order,16:21:30,15
3433,777,Delivered,12:12:24,12
3434,1161,Delivered,15:09:00,1
3435,2491,Delivered,4:18:26,2
3436,8872,Delivered,19:09:32,4
3437,3789,Delivered,7:34:45,11
3438,1405,Delivered,10:29:22,14
3439,5033,Delivered,23:34:46,2
3440,6267,Order,12:37:54,13
3441,5186,Delivered,7:55:15,6
3442,2433,Not Delivered,9:40:07,14
3443,2644,Order,19:07:16,19
3444,9442,Order,17:39:42,4
3445,7202,Order,1:20:20,13
3446,8494,Order,15:01:57,8
3447,2923,Not Delivered,6:36:40,2
3448,7443,Delivered,13:29:27,17
3449,2303,Delivered,2:55:03,20
3450,1067,Not Delivered,22:34:47,19
3451,6285,Not Delivered,13:15:57,19
3452,7574,Order,2:50:49,17
3453,7720,Not Delivered,2:03:00,5
3454,7909,Not Delivered,5:09:01,19
3455,4978,Order,13:29:50,18
3456,454,Delivered,17:56:37,19
3457,6728,Delivered,12:13:11,1
3458,8259,Not Delivered,17:33:01,10
3459,6579,Order,22:57:35,16
3460,9516,Order,9:07:44,3
3461,2710,Not Delivered,21:39:22,6
3462,3011,Order,7:15:19,6
3463,8719,Not Delivered,21:38:38,17
3464,9810,Order,23:19:24,12
3465,9470,Not Delivered,15:16:09,8
3466,8493,Delivered,0:51:19,9
3467,5579,Delivered,7:26:10,13
3468,2674,Delivered,7:33:43,1
3469,5549,Not Delivered,7:30:33,5
3470,7636,Delivered,4:21:13,17
3471,3441,Delivered,10:36:05,19
3472,4977,Delivered,21:30:59,18
3473,5573,Not Delivered,5:57:54,6
3474,4802,Delivered,0:23:52,20
3475,4255,Delivered,15:39:02,20
3476,4200,Order,6:29:58,13
3477,4892,Order,12:20:00,17
3478,8760,Delivered,21:00:31,17
3479,2690,Not Delivered,22:01:52,7
3480,9433,Not Delivered,1:33:04,14
3481,3455,Order,10:12:35,13
3482,9233,Delivered,22:37:25,7
3483,5342,Delivered,11:32:17,7
3484,1867,Delivered,14:53:23,10
3485,7716,Delivered,20:41:58,12
3486,2260,Order,9:31:11,1
3487,1522,Delivered,1:00:07,3
3488,9191,Order,13:39:11,9
3489,4917,Order,8:46:43,11
3490,6572,Delivered,10:11:02,10
3491,5482,Delivered,13:25:38,1
3492,7881,Not Delivered,17:57:16,11
3493,8539,Delivered,13:01:12,10
3494,7072,Order,18:05:36,5
3495,729,Not Delivered,5:38:37,20
3496,2604,Delivered,20:32:16,12
3497,5629,Order,2:10:24,10
3498,2632,Delivered,11:09:55,20
3499,8890,Delivered,15:25:35,13
3500,2159,Order,15:44:00,5
3501,1175,Order,8:07:09,13
3502,4682,Not Delivered,15:47:18,5
3503,311,Order,17:04:44,13
3504,3452,Not Delivered,19:59:05,2
3505,4430,Order,16:02:54,17
3506,3708,Order,10:18:35,3
3507,4312,Delivered,2:54:19,9
3508,6677,Delivered,16:50:08,12
3509,2617,Order,11:59:04,19
3510,5082,Order,17:20:54,16
3511,581,Delivered,1:30:14,4
3512,1346,Order,11:39:09,14
3513,6574,Delivered,19:31:28,8
3514,2253,Delivered,9:11:10,13
3515,595,Not Delivered,14:59:39,12
3516,8465,Order,9:40:56,16
3517,7544,Order,18:48:21,17
3518,4397,Order,3:57:32,15
3519,8232,Order,7:36:09,16
3520,6732,Not Delivered,7:33:34,20
3521,5294,Not Delivered,7:09:46,1
3522,7800,Order,13:33:24,4
3523,3801,Order,10:23:01,17
3524,268,Delivered,1:01:57,10
3525,3398,Not Delivered,2:11:01,9
3526,610,Order,8:30:30,19
3527,8460,Not Delivered,11:28:05,15
3528,7018,Delivered,0:44:34,5
3529,6729,Not Delivered,4:22:50,14
3530,4457,Not Delivered,22:05:46,5
3531,7441,Not Delivered,22:53:11,20
3532,6288,Order,13:12:02,12
3533,6308,Delivered,22:37:50,18
3534,8129,Order,3:48:38,13
3535,5677,Delivered,12:48:11,10
3536,5291,Delivered,20:24:53,7
3537,2449,Not Delivered,4:19:48,20
3538,8250,Delivered,4:51:31,20
3539,1212,Delivered,1:17:15,10
3540,4369,Delivered,9:47:49,11
3541,6403,Not Delivered,4:31:43,20
3542,8711,Delivered,1:18:29,16
3543,2806,Order,"1 day, 0:26:45",15
3544,1739,Delivered,15:22:32,3
3545,5877,Delivered,7:31:53,2
3546,5418,Order,2:02:12,5
3547,9471,Order,22:40:02,20
3548,7807,Order,18:45:21,14
3549,4124,Not Delivered,5:56:22,8
3550,3633,Not Delivered,12:06:55,17
3551,6398,Not Delivered,12:08:31,14
3552,5245,Delivered,12:55:13,3
3553,9990,Delivered,19:22:43,4
3554,1602,Order,15:11:52,20
3555,4428,Order,13:31:28,20
3556,1231,Delivered,11:18:34,5
3557,3536,Order,4:46:09,12
3558,3251,Order,8:34:12,5
3559,3930,Order,13:03:42,6
3560,1889,Not Delivered,21:08:39,15
3561,7398,Not Delivered,5:41:56,1
3562,1111,Order,19:41:43,12
3563,7834,Not Delivered,1:48:37,9
3564,390,Not Delivered,14:07:19,15
3565,6010,Not Delivered,12:35:30,6
3566,674,Not Delivered,4:56:39,3
3567,7706,Delivered,6:11:00,3
3568,1623,Delivered,22:19:51,12
3569,7504,Delivered,9:22:27,3
3570,1811,Not Delivered,5:08:25,6
3571,2076,Not Delivered,18:03:49,16
3572,862,Delivered,22:39:33,1
3573,1307,Delivered,14:05:33,9
3574,5277,Delivered,16:47:05,2
3575,323,Order,1:10:40,20
3576,5773,Order,3:54:21,11
3577,316,Order,9:39:29,9
3578,3865,Order,16:12:36,16
3579,851,Delivered,11:34:42,1
3580,7175,Delivered,13:20:12,7
3581,7389,Order,22:51:35,5
3582,7926,Delivered,22:12:03,9
3583,5382,Not Delivered,6:06:14,6
3584,184,Order,22:35:41,11
3585,8604,Not Delivered,22:32:07,13
3586,6681,Order,14:36:12,2
3587,7376,Order,18:02:00,11
3588,6468,Not Delivered,12:37:26,4
3589,9708,Not Delivered,11:07:12,10
3590,4885,Order,23:50:27,19
3591,3420,Not Delivered,15:21:39,14
3592,3995,Order,16:54:15,11
3593,1785,Delivered,7:37:48,1
3594,3624,Order,8:25:13,4
3595,9607,Delivered,6:11:36,17
3596,6654,Not Delivered,12:13:57,6
3597,286,Not Delivered,15:24:14,13
3598,8338,Not Delivered,11:13:45,3
3599,4930,Delivered,2:55:48,6
3600,7576,Order,13:38:51,19
3601,891,Delivered,7:00:38,5
3602,6765,Not Delivered,15:45:37,8
3603,3494,Delivered,22:16:40,6
3604,7100,Not Delivered,17:48:51,12
3605,1678,Delivered,"1 day, 0:43:15",6
3606,2140,Order,"1 day, 0:41:49",8
3607,981,Delivered,22:49:08,2
3608,5930,Order,0:05:14,5
3609,2600,Not Delivered,21:22:07,14
3610,9321,Not Delivered,12:47:44,7
3611,572,Not Delivered,9:51:31,7
3612,716,Order,5:57:04,13
3613,8420,Order,"1 day, 0:08:18",4
3614,3056,Not Delivered,6:19:39,15
3615,9147,Order,20:14:53,17
3616,7058,Order,22:44:01,10
3617,8436,Delivered,16:17:23,8
3618,1376,Order,15:33:54,15
3619,5067,Delivered,"1 day, 0:36:10",15
3620,2470,Order,11:39:55,6
3621,3827,Delivered,13:20:15,2
3622,9013,Delivered,23:16:21,12
3623,660,Not Delivered,0:46:44,8
3624,6852,Not Delivered,22:57:51,15
3625,2892,Order,16:23:40,9
3626,3037,Not Delivered,"1 day, 0:26:40",20
3627,536,Delivered,5:39:07,14
3628,3894,Delivered,10:22:06,13
3629,9632,Order,"1 day, 0:31:48",10
3630,6253,Delivered,21:02:03,20
3631,4055,Order,"1 day, 0:34:02",19
3632,7580,Order,21:37:06,18
3633,6588,Not Delivered,11:21:29,20
3634,9336,Order,14:22:13,10
3635,2826,Order,13:09:03,13
3636,4751,Not Delivered,19:21:33,5
3637,9090,Not Delivered,"1 day, 0:10:28",16
3638,257,Not Delivered,"1 day, 0:13:07",16
3639,5224,Order,6:59:18,13
3640,1629,Order,13:34:36,11
3641,4307,Delivered,6:55:44,17
3642,6345,Not Delivered,18:42:45,16
3643,1964,Not Delivered,14:11:46,7
3644,4826,Delivered,17:53:15,9
3645,7639,Delivered,8:37:58,1
3646,2264,Order,1:39:52,13
3647,7611,Delivered,16:58:43,8
3648,2459,Delivered,10:03:35,1
3649,3508,Not Delivered,21:54:00,16
3650,8334,Not Delivered,23:15:58,5
3651,803,Delivered,14:53:07,13
3652,7156,Order,2:08:53,12
3653,2113,Not Delivered,20:46:39,6
3654,7660,Delivered,0:56:39,14
3655,7099,Order,0:25:31,19
3656,6465,Not Delivered,"1 day, 0:30:50",20
3657,6612,Not Delivered,21:37:59,16
3658,7427,Not Delivered,21:50:30,18
3659,376,Delivered,1:38:07,19
3660,1196,Delivered,9:04:18,3
3661,8770,Not Delivered,21:33:02,5
3662,365,Delivered,21:10:48,15
3663,902,Not Delivered,13:54:27,6
3664,260,Not Delivered,4:49:37,11
3665,2297,Order,5:09:56,4
3666,9149,Not Delivered,"1 day, 0:22:26",11
3667,6743,Not Delivered,22:06:56,16
3668,9066,Delivered,2:52:40,3
3669,228,Delivered,20:40:37,5
3670,983,Delivered,4:44:18,7
3671,6575,Delivered,15:36:56,16
3672,8663,Not Delivered,20:49:43,4
3673,1017,Delivered,20:41:02,16
3674,388,Delivered,20:21:14,4
3675,1543,Delivered,13:36:06,15
3676,8994,Order,4:20:35,19
3677,4995,Order,5:16:17,4
3678,1602,Delivered,5:28:11,2
3679,8433,Order,13:44:25,8
3680,5536,Delivered,6:03:15,9
3681,4071,Delivered,12:33:12,14
3682,5395,Not Delivered,21:54:31,20
3683,9743,Delivered,13:50:00,1
3684,3294,Delivered,12:20:38,12
3685,3677,Order,21:02:10,2
3686,2342,Order,4:34:24,8
3687,2814,Delivered,23:18:50,9
3688,6929,Not Delivered,12:31:35,4
3689,3832,Order,17:52:35,12
3690,715,Delivered,17:50:41,4
3691,5976,Not Delivered,13:47:53,19
3692,7742,Order,23:43:57,16
3693,4788,Not Delivered,2:39:36,2
3694,3348,Order,19:31:26,9
3695,9503,Order,21:43:56,11
3696,9770,Not Delivered,21:31:56,16
3697,2686,Order,19:28:47,16
3698,6745,Delivered,15:56:12,15
3699,8782,Order,15:54:55,2
3700,5847,Order,15:26:30,20
3701,2590,Order,19:22:54,14
3702,5799,Delivered,22:44:00,1
3703,9269,Order,19:31:02,19
3704,3657,Delivered,2:29:41,14
3705,9167,Order,20:06:49,9
3706,6508,Not Delivered,14:42:36,13
3707,9313,Order,1:53:59,10
3708,1119,Not Delivered,9:28:00,16
3709,3458,Order,17:07:24,20
3710,2905,Not Delivered,22:33:56,11
3711,8319,Not Delivered,12:11:05,9
3712,5989,Not Delivered,13:53:05,1
3713,3025,Not Delivered,1:52:02,19
3714,2466,Not Delivered,17:52:36,20
3715,6121,Not Delivered,5:18:49,5
3716,4269,Order,13:39:05,18
3717,4021,Order,15:16:37,20
3718,8706,Delivered,1:48:37,12
3719,2111,Delivered,20:44:41,17
3720,4947,Not Delivered,1:32:52,4
3721,4710,Not Delivered,22:45:05,15
3722,4178,Delivered,7:12:52,2
3723,7066,Delivered,17:25:53,12
3724,3617,Order,6:31:55,15
3725,2407,Not Delivered,13:35:01,9
3726,4762,Delivered,16:23:51,10
3727,2478,Delivered,21:22:05,16
3728,4557,Not Delivered,23:36:55,10
3729,1678,Not Delivered,11:21:44,13
3730,8780,Not Delivered,14:56:36,9
3731,4476,Order,1:22:20,3
3732,417,Order,"1 day, 0:30:43",8
3733,8786,Delivered,0:42:23,10
3734,5235,Not Delivered,11:36:24,13
3735,6998,Not Delivered,10:28:51,3
3736,5150,Not Delivered,17:38:24,20
3737,9592,Delivered,"1 day, 0:26:18",5
3738,2349,Not Delivered,12:39:21,3
3739,4659,Not Delivered,9:34:56,12
3740,1864,Delivered,8:54:52,3
3741,1280,Delivered,15:46:09,3
3742,365,Order,12:16:13,20
3743,3682,Order,0:44:20,9
3744,2628,Delivered,9:52:50,10
3745,7876,Order,23:49:25,6
3746,430,Delivered,"1 day, 0:13:40",19
3747,4596,Delivered,3:02:52,20
3748,2147,Not Delivered,10:45:24,18
3749,7437,Delivered,19:41:01,20
3750,6494,Not Delivered,6:30:15,7
3751,9026,Order,12:42:34,5
3752,117,Order,4:40:05,11
3753,5060,Delivered,9:15:58,1
3754,9175,Order,"1 day, 0:17:37",17
3755,2620,Order,"1 day, 0:21:32",1
3756,8625,Order,14:21:42,6
3757,4840,Order,14:52:59,9
3758,8201,Order,13:40:09,4
3759,3305,Delivered,"1 day, 0:03:59",15
3760,9049,Not Delivered,3:10:23,7
3761,8957,Delivered,13:14:49,4
3762,3469,Not Delivered,14:34:46,6
3763,9855,Order,0:25:24,11
3764,9473,Not Delivered,11:07:05,14
3765,1914,Order,3:33:57,13
3766,8166,Not Delivered,1:03:28,19
3767,8903,Not Delivered,4:23:49,13
3768,2218,Delivered,8:26:02,9
3769,4250,Delivered,1:36:51,4
3770,1894,Delivered,5:25:33,6
3771,1324,Delivered,21:18:39,1
3772,8438,Order,12:55:25,11
3773,6997,Order,4:45:16,6
3774,2096,Delivered,23:02:49,8
3775,9265,Not Delivered,12:18:08,13
3776,4566,Delivered,18:39:59,12
3777,7442,Not Delivered,4:29:17,2
3778,5672,Not Delivered,1:35:33,20
3779,2229,Order,17:05:48,8
3780,5250,Not Delivered,3:43:11,13
3781,384,Delivered,0:51:22,12
3782,1820,Delivered,23:41:47,11
3783,764,Delivered,1:44:27,13
3784,8709,Not Delivered,12:53:33,18
3785,3287,Not Delivered,5:08:53,2
3786,6106,Order,9:43:10,1
3787,5367,Not Delivered,14:02:59,8
3788,7196,Order,15:36:43,7
3789,6629,Order,9:12:02,11
3790,5348,Delivered,15:23:36,12
3791,7354,Order,22:29:10,18
3792,9512,Order,9:45:01,5
3793,7888,Delivered,21:33:50,7
3794,3908,Order,9:47:03,18
3795,7500,Order,15:35:50,4
3796,5998,Delivered,11:52:33,12
3797,3858,Not Delivered,16:24:18,7
3798,5917,Not Delivered,20:35:13,6
3799,3615,Delivered,23:15:51,1
3800,8724,Not Delivered,8:15:22,15
3801,6189,Order,6:51:31,15
3802,9772,Not Delivered,23:29:35,13
3803,5056,Not Delivered,0:36:52,17
3804,8203,Delivered,22:08:41,20
3805,3550,Not Delivered,13:22:44,17
3806,373,Delivered,9:04:00,15
3807,391,Order,3:57:05,7
3808,9756,Delivered,9:47:21,11
3809,3439,Delivered,23:25:00,8
3810,3361,Not Delivered,8:24:20,15
3811,4766,Delivered,10:45:35,5
3812,6045,Not Delivered,13:19:29,1
3813,9892,Delivered,1:28:02,14
3814,1917,Not Delivered,"1 day, 0:01:50",11
3815,5926,Not Delivered,3:52:57,18
3816,692,Not Delivered,10:01:03,18
3817,5948,Delivered,17:55:09,15
3818,8357,Not Delivered,13:20:51,1
3819,1126,Delivered,7:05:02,19
3820,7423,Order,10:59:19,9
3821,9435,Order,5:58:50,15
3822,6171,Order,3:59:40,19
3823,6667,Order,22:28:40,15
3824,2149,Delivered,9:18:04,12
3825,6524,Not Delivered,2:30:58,6
3826,4943,Delivered,17:14:34,13
3827,1764,Order,21:09:51,16
3828,8015,Not Delivered,18:36:31,19
3829,3218,Order,4:42:27,19
3830,4051,Not Delivered,14:09:59,17
3831,4007,Not Delivered,1:11:12,12
3832,7760,Order,10:13:55,18
3833,4379,Delivered,14:56:33,15
3834,3142,Not Delivered,22:00:05,2
3835,3099,Delivered,3:11:15,9
3836,2693,Delivered,3:01:02,12
3837,5943,Order,21:35:32,19
3838,8159,Order,22:30:10,20
3839,4644,Delivered,8:08:24,5
3840,6045,Order,10:59:19,2
3841,2262,Delivered,10:24:31,19
3842,6436,Not Delivered,17:04:52,1
3843,6768,Delivered,10:57:23,9
3844,8283,Order,22:08:39,11
3845,6789,Not Delivered,21:21:39,20
3846,3408,Delivered,10:59:03,19
3847,9846,Delivered,22:40:42,8
3848,369,Not Delivered,9:42:48,6
3849,327,Not Delivered,20:26:07,10
3850,3159,Order,2:40:42,19
3851,6342,Delivered,14:03:08,19
3852,251,Order,9:13:53,13
3853,2095,Not Delivered,11:21:04,6
3854,8371,Delivered,1:09:33,9
3855,1160,Delivered,8:56:54,17
3856,9153,Order,14:13:37,5
3857,6480,Delivered,11:21:44,12
3858,8858,Order,15:14:34,20
3859,701,Delivered,3:24:55,11
3860,6685,Delivered,19:08:03,5
3861,2386,Order,0:53:20,5
3862,258,Order,1:26:46,10
3863,7103,Not Delivered,20:24:16,10
3864,8149,Delivered,12:09:28,14
3865,9430,Order,16:52:34,10
3866,9987,Not Delivered,11:46:51,19
3867,2514,Delivered,10:09:34,8
3868,6184,Order,9:18:34,13
3869,7683,Not Delivered,10:20:22,9
3870,9130,Not Delivered,18:34:57,12
3871,7874,Delivered,6:03:10,2
3872,1312,Not Delivered,4:07:44,3
3873,2458,Delivered,16:06:36,8
3874,9761,Order,1:00:26,17
3875,3889,Not Delivered,16:03:41,2
3876,9576,Delivered,2:12:22,12
3877,3884,Not Delivered,23:16:19,13
3878,3624,Order,12:05:58,2
3879,2889,Delivered,15:59:46,5
3880,1244,Not Delivered,22:16:28,16
3881,9629,Order,17:07:51,10
3882,6818,Delivered,18:00:24,4
3883,8785,Not Delivered,10:53:47,16
3884,4685,Not Delivered,5:22:54,20
3885,1926,Delivered,19:02:39,12
3886,592,Order,6:45:28,1
3887,6355,Delivered,21:52:27,2
3888,1721,Delivered,12:14:13,18
3889,3832,Not Delivered,22:32:23,2
3890,3550,Order,13:41:17,20
3891,398,Not Delivered,3:29:31,12
3892,7898,Not Delivered,9:01:22,18
3893,3423,Delivered,16:29:13,6
3894,7174,Order,12:36:27,17
3895,281,Not Delivered,6:49:20,6
3896,5706,Order,4:48:13,20
3897,867,Delivered,5:37:33,7
3898,7281,Order,22:08:10,12
3899,5354,Not Delivered,16:43:04,12
3900,9582,Not Delivered,"1 day, 0:11:17",14
3901,1521,Delivered,19:47:33,1
3902,9030,Order,6:53:35,14
3903,9396,Order,15:59:33,17
3904,3441,Delivered,8:32:32,11
3905,5037,Not Delivered,20:12:08,6
3906,2677,Not Delivered,5:30:40,13
3907,1003,Delivered,11:59:27,9
3908,8029,Order,23:26:49,15
3909,8247,Order,14:36:30,13
3910,1759,Delivered,12:42:34,17
3911,7921,Not Delivered,15:01:38,3
3912,6240,Delivered,21:59:42,2
3913,7722,Order,10:43:12,17
3914,7755,Not Delivered,13:37:06,11
3915,3203,Delivered,3:38:07,5
3916,7127,Order,11:38:14,1
3917,8607,Delivered,10:30:02,15
3918,7641,Delivered,10:22:42,6
3919,100,Not Delivered,13:46:12,6
3920,7569,Delivered,9:54:45,3
3921,791,Order,20:32:47,13
3922,1726,Order,0:55:16,8
3923,1832,Order,19:36:52,10
3924,6319,Not Delivered,18:46:21,9
3925,7500,Not Delivered,23:28:23,16
3926,7129,Delivered,19:40:36,9
3927,2496,Delivered,16:02:45,9
3928,2737,Not Delivered,5:28:59,12
3929,7479,Order,"1 day, 0:56:40",18
3930,6058,Order,12:04:34,5
3931,8199,Order,2:00:05,13
3932,5172,Not Delivered,13:31:25,17
3933,9627,Delivered,16:40:09,1
3934,7532,Delivered,0:52:33,2
3935,8157,Order,23:34:17,17
3936,8474,Order,6:53:17,7
3937,5061,Order,1:51:05,11
3938,516,Not Delivered,19:40:35,20
3939,4010,Not Delivered,19:28:00,1
3940,7475,Order,12:55:04,14
